TransactionID,AccountID,TransactionAmount,Transaction Date,TransactionType,Location,DeviceID,MerchantID,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,Previous Transaction Date
Tx002176,Ac00267,162,04-01-2023,Debit,Milwaukee,D000418,M078,Branch,41,Engineer,151,1,8577,04-11-2024
Tx002177,Ac00414,36,06-12-2023,Debit,Houston,D000630,M085,Online,22,Student,234,1,1593,04-11-2024
Tx002178,Ac00272,355,29-11-2023,Debit,Boston,D000174,M086,Atm,74,Retired,191,1,3873,04-11-2024
Tx002179,Ac00220,38,18-12-2023,Debit,Denver,D000449,M068,Atm,40,Doctor,117,1,9130,04-11-2024
Tx002180,Ac00276,54,11-04-2023,Debit,San Diego,D000584,M066,Branch,49,Engineer,55,1,2227,04-11-2024
Tx002181,Ac00084,499,31-03-2023,Debit,Philadelphia,D000553,M060,Online,57,Retired,138,1,2619,04-11-2024
Tx002182,Ac00189,13,23-10-2023,Debit,San Antonio,D000167,M009,Atm,23,Student,63,1,213,04-11-2024
Tx002183,Ac00209,190,06-06-2023,Debit,Charlotte,D000346,M100,Atm,21,Student,60,1,8457,04-11-2024
Tx002184,Ac00324,255,25-09-2023,Debit,Baltimore,D000652,M018,Atm,80,Retired,27,1,6291,04-11-2024
Tx002185,Ac00159,231,13-09-2023,Credit,Memphis,D000599,M062,Branch,51,Engineer,56,1,9522,04-11-2024
Tx002186,Ac00497,238,17-02-2023,Debit,Tucson,D000171,M022,Atm,61,Doctor,152,1,11795,04-11-2024
Tx002187,Ac00257,513,12-06-2023,Debit,Fresno,D000678,M080,Atm,52,Doctor,26,1,5121,04-11-2024
Tx002188,Ac00353,151,11-04-2023,Debit,Baltimore,D000017,M044,Atm,54,Engineer,53,1,8356,04-11-2024
Tx002189,Ac00115,85,03-04-2023,Credit,Portland,D000185,M014,Atm,25,Student,157,1,1299,04-11-2024
Tx002190,Ac00478,444,23-01-2023,Debit,San Jose,D000031,M005,Online,57,Retired,61,1,6063,04-11-2024
Tx002191,Ac00497,184,16-01-2023,Debit,Indianapolis,D000396,M035,Atm,67,Retired,58,1,7589,04-11-2024
Tx002192,Ac00131,879,24-04-2023,Credit,Memphis,D000073,M086,Online,24,Student,137,1,126,04-11-2024
Tx002193,Ac00059,56,07-11-2023,Credit,Kansas City,D000551,M013,Branch,24,Student,87,1,7047,04-11-2024
Tx002194,Ac00101,55,25-09-2023,Credit,Columbus,D000091,M010,Atm,41,Engineer,275,1,7927,04-11-2024
Tx002195,Ac00418,1048,13-02-2023,Debit,Austin,D000008,M037,Online,20,Student,139,1,1890,04-11-2024
Tx002196,Ac00384,394,16-10-2023,Debit,Charlotte,D000407,M099,Online,26,Student,90,1,1769,04-11-2024
Tx002197,Ac00496,59,04-12-2023,Debit,Miami,D000686,M046,Online,30,Engineer,26,1,4576,04-11-2024
Tx002198,Ac00145,516,16-01-2023,Debit,Columbus,D000196,M027,Atm,27,Engineer,56,1,9270,04-11-2024
Tx002199,Ac00131,332,02-01-2023,Debit,Dallas,D000421,M030,Atm,59,Doctor,105,1,9749,04-11-2024
Tx002200,Ac00224,178,16-10-2023,Debit,Milwaukee,D000698,M088,Online,19,Student,173,1,123,04-11-2024
Tx002201,Ac00219,69,26-09-2023,Debit,Sacramento,D000362,M094,Online,49,Engineer,141,1,4719,04-11-2024
Tx002202,Ac00385,1432,18-09-2023,Debit,Portland,D000490,M075,Online,20,Student,84,1,1172,04-11-2024
Tx002203,Ac00133,240,11-12-2023,Debit,Atlanta,D000575,M079,Online,33,Engineer,31,1,7808,04-11-2024
Tx002204,Ac00056,168,27-02-2023,Debit,Phoenix,D000638,M068,Atm,64,Retired,240,1,7483,04-11-2024
Tx002205,Ac00358,475,27-06-2023,Debit,Boston,D000164,M038,Online,46,Engineer,284,1,8495,04-11-2024
Tx002206,Ac00419,452,06-10-2023,Debit,Chicago,D000250,M017,Online,29,Engineer,103,1,8995,04-11-2024
Tx002207,Ac00464,244,01-03-2023,Debit,Omaha,D000300,M082,Branch,39,Engineer,43,1,4577,04-11-2024
Tx002208,Ac00430,6,20-12-2023,Debit,Houston,D000277,M070,Branch,38,Engineer,164,1,5860,04-11-2024
Tx002209,Ac00071,435,28-08-2023,Debit,San Francisco,D000513,M038,Online,55,Engineer,78,1,2103,04-11-2024
Tx002210,Ac00404,128,24-07-2023,Debit,Miami,D000586,M050,Atm,20,Student,170,1,1047,04-11-2024
Tx002211,Ac00349,23,25-04-2023,Credit,Mesa,D000555,M064,Online,47,Doctor,93,1,10537,04-11-2024
Tx002212,Ac00235,546,15-11-2023,Debit,Miami,D000676,M026,Branch,27,Engineer,41,1,4860,04-11-2024
Tx002213,Ac00228,21,02-01-2023,Debit,Nashville,D000338,M063,Online,55,Engineer,37,1,9575,04-11-2024
Tx002214,Ac00024,424,04-12-2023,Credit,Kansas City,D000239,M025,Branch,50,Doctor,81,1,5453,04-11-2024
Tx002215,Ac00330,142,10-08-2023,Credit,San Francisco,D000244,M056,Online,18,Student,109,1,1546,04-11-2024
Tx002216,Ac00290,1413,08-06-2023,Debit,New York,D000356,M016,Atm,58,Engineer,199,1,7272,04-11-2024
Tx002217,Ac00042,114,06-11-2023,Debit,Atlanta,D000395,M001,Atm,19,Student,52,1,1612,04-11-2024
Tx002218,Ac00203,276,21-02-2023,Credit,Washington,D000652,M053,Online,72,Retired,67,1,6151,04-11-2024
Tx002219,Ac00248,591,15-12-2023,Debit,Washington,D000249,M037,Branch,27,Student,23,1,852,04-11-2024
Tx002220,Ac00140,152,25-09-2023,Debit,San Jose,D000164,M057,Atm,42,Doctor,176,1,9142,04-11-2024
Tx002221,Ac00095,396,23-10-2023,Credit,El Paso,D000281,M095,Branch,43,Doctor,118,1,6426,04-11-2024
Tx002222,Ac00225,615,27-02-2023,Debit,Boston,D000092,M080,Online,26,Student,140,1,215,04-11-2024
Tx002223,Ac00445,208,06-02-2023,Credit,Las Vegas,D000181,M078,Online,19,Student,30,1,229,04-11-2024
Tx002224,Ac00385,221,28-02-2023,Debit,Seattle,D000512,M054,Atm,57,Retired,152,1,1793,04-11-2024
Tx002225,Ac00143,281,07-06-2023,Debit,Philadelphia,D000469,M029,Atm,34,Engineer,142,1,4437,04-11-2024
Tx002226,Ac00448,58,18-08-2023,Credit,Sacramento,D000391,M079,Branch,58,Engineer,97,1,3641,04-11-2024
Tx002227,Ac00273,30,28-11-2023,Credit,Seattle,D000481,M073,Branch,32,Doctor,78,1,11482,04-11-2024
Tx002228,Ac00291,1153,04-12-2023,Debit,Austin,D000159,M020,Branch,65,Retired,180,1,7567,04-11-2024
Tx002229,Ac00337,453,13-09-2023,Debit,San Jose,D000149,M088,Branch,48,Doctor,97,1,6709,04-11-2024
Tx002230,Ac00332,424,05-06-2023,Debit,Oklahoma City,D000419,M050,Online,22,Student,116,1,5492,04-11-2024
Tx002231,Ac00040,228,27-02-2023,Debit,Omaha,D000315,M060,Atm,67,Doctor,116,1,9598,04-11-2024
Tx002232,Ac00089,67,05-01-2023,Debit,Seattle,D000564,M034,Online,63,Doctor,48,1,14410,04-11-2024
Tx002233,Ac00231,285,03-07-2023,Debit,Atlanta,D000039,M042,Online,53,Doctor,115,1,9739,04-11-2024
Tx002234,Ac00277,119,18-12-2023,Debit,Omaha,D000217,M029,Online,33,Doctor,296,1,749,04-11-2024
Tx002235,Ac00465,221,13-02-2023,Debit,Louisville,D000383,M015,Atm,27,Student,276,1,1185,04-11-2024
Tx002236,Ac00205,252,18-10-2023,Credit,Seattle,D000419,M037,Atm,26,Student,172,1,1585,04-11-2024
Tx002237,Ac00036,59,29-03-2023,Credit,Milwaukee,D000517,M041,Online,71,Retired,115,1,1790,04-11-2024
Tx002238,Ac00227,195,15-05-2023,Debit,Memphis,D000481,M002,Online,32,Doctor,165,1,14494,04-11-2024
Tx002239,Ac00251,434,24-04-2023,Debit,Philadelphia,D000573,M098,Branch,38,Doctor,231,1,6368,04-11-2024
Tx002240,Ac00298,178,19-10-2023,Debit,Oklahoma City,D000302,M003,Atm,59,Retired,59,1,1137,04-11-2024
Tx002241,Ac00315,208,16-10-2023,Debit,San Francisco,D000511,M066,Online,34,Engineer,98,1,5144,04-11-2024
Tx002242,Ac00292,237,11-09-2023,Debit,Tucson,D000277,M076,Online,49,Doctor,115,1,14021,04-11-2024
Tx002243,Ac00252,1170,10-02-2023,Debit,New York,D000484,M067,Online,28,Student,114,1,5946,04-11-2024
Tx002244,Ac00400,348,25-12-2023,Credit,Chicago,D000561,M025,Online,25,Student,272,1,1400,04-11-2024
Tx002245,Ac00384,518,13-12-2023,Debit,Omaha,D000076,M066,Atm,31,Doctor,24,1,11306,04-11-2024
Tx002246,Ac00329,36,05-04-2023,Debit,Tucson,D000284,M059,Branch,52,Doctor,76,1,193,04-11-2024
Tx002247,Ac00033,47,27-11-2023,Debit,San Francisco,D000287,M082,Atm,42,Engineer,34,1,4468,04-11-2024
Tx002248,Ac00003,207,22-06-2023,Debit,Miami,D000643,M045,Atm,53,Doctor,12,1,1689,04-11-2024
Tx002249,Ac00429,200,02-10-2023,Debit,Indianapolis,D000545,M084,Atm,43,Engineer,285,1,7574,04-11-2024
Tx002250,Ac00488,308,03-04-2023,Credit,Nashville,D000260,M032,Online,62,Retired,90,1,2638,04-11-2024
Tx002251,Ac00325,404,10-07-2023,Debit,Las Vegas,D000573,M042,Branch,31,Engineer,167,3,3304,04-11-2024
Tx002252,Ac00359,20,08-06-2023,Debit,Memphis,D000184,M017,Atm,27,Student,144,1,445,04-11-2024
Tx002253,Ac00478,237,19-04-2023,Debit,Sacramento,D000656,M023,Atm,79,Retired,112,1,3489,04-11-2024
Tx002254,Ac00236,0,01-09-2023,Debit,Boston,D000129,M033,Atm,39,Engineer,136,1,7159,04-11-2024
Tx002255,Ac00085,14,04-08-2023,Debit,Phoenix,D000429,M059,Atm,23,Student,81,1,1598,04-11-2024
Tx002256,Ac00349,232,15-09-2023,Credit,Atlanta,D000438,M048,Branch,33,Engineer,153,1,4186,04-11-2024
Tx002257,Ac00314,318,12-05-2023,Debit,Miami,D000034,M070,Online,44,Engineer,104,1,6238,04-11-2024
Tx002258,Ac00056,75,24-02-2023,Debit,Indianapolis,D000667,M074,Atm,43,Engineer,283,1,3449,04-11-2024
Tx002259,Ac00399,65,15-05-2023,Credit,Austin,D000697,M004,Online,29,Doctor,67,1,10235,04-11-2024
Tx002260,Ac00324,0,24-10-2023,Debit,Kansas City,D000334,M078,Branch,34,Engineer,172,1,8670,04-11-2024
Tx002261,Ac00095,364,26-07-2023,Debit,Fort Worth,D000080,M070,Atm,63,Doctor,61,1,8198,04-11-2024
Tx002262,Ac00086,340,03-02-2023,Debit,Mesa,D000203,M029,Branch,24,Student,32,3,1150,04-11-2024
Tx002263,Ac00279,16,06-02-2023,Debit,Oklahoma City,D000606,M018,Branch,69,Doctor,11,4,8385,04-11-2024
Tx002264,Ac00431,223,02-03-2023,Debit,Detroit,D000106,M038,Online,39,Doctor,88,1,14466,04-11-2024
Tx002265,Ac00369,638,28-06-2023,Debit,Phoenix,D000225,M047,Branch,48,Engineer,64,1,5696,04-11-2024
Tx002266,Ac00089,241,09-03-2023,Debit,Omaha,D000264,M037,Atm,31,Engineer,108,1,1221,04-11-2024
Tx002267,Ac00035,171,25-09-2023,Debit,New York,D000459,M058,Online,51,Retired,42,1,6127,04-11-2024
Tx002268,Ac00416,1361,28-09-2023,Debit,Raleigh,D000017,M092,Branch,29,Engineer,118,1,2862,04-11-2024
Tx002269,Ac00056,38,19-04-2023,Credit,San Jose,D000211,M062,Online,27,Student,109,1,412,04-11-2024
Tx002270,Ac00197,26,25-09-2023,Debit,Memphis,D000428,M054,Online,68,Retired,18,1,4332,04-11-2024
Tx002271,Ac00396,790,02-10-2023,Debit,Jacksonville,D000271,M038,Atm,40,Doctor,94,1,13948,04-11-2024
Tx002272,Ac00295,309,10-07-2023,Credit,Los Angeles,D000342,M030,Branch,20,Student,33,2,333,04-11-2024
Tx002273,Ac00268,1455,29-11-2023,Debit,Miami,D000598,M088,Atm,27,Student,20,1,1189,04-11-2024
Tx002274,Ac00357,807,22-09-2023,Debit,Seattle,D000691,M028,Online,25,Student,11,1,102,04-11-2024
Tx002275,Ac00490,365,07-03-2023,Debit,Charlotte,D000079,M027,Online,25,Student,53,1,1145,04-11-2024
Tx002276,Ac00367,491,26-06-2023,Debit,Kansas City,D000573,M029,Atm,26,Engineer,114,1,8704,04-11-2024
Tx002277,Ac00093,1021,01-06-2023,Debit,Detroit,D000256,M013,Branch,61,Doctor,125,1,6223,04-11-2024
Tx002278,Ac00177,311,27-01-2023,Debit,Atlanta,D000515,M045,Branch,49,Doctor,198,1,136,04-11-2024
Tx002279,Ac00118,85,22-05-2023,Debit,San Diego,D000109,M020,Atm,51,Retired,48,1,4598,04-11-2024
Tx002280,Ac00183,308,10-04-2023,Debit,Detroit,D000612,M085,Branch,64,Doctor,63,1,1062,04-11-2024
Tx002281,Ac00137,334,12-04-2023,Debit,Fort Worth,D000288,M037,Online,36,Engineer,68,1,9238,04-11-2024
Tx002282,Ac00225,590,06-07-2023,Debit,Jacksonville,D000252,M028,Branch,56,Engineer,213,3,9405,04-11-2024
Tx002283,Ac00191,372,20-10-2023,Debit,Houston,D000470,M032,Branch,66,Doctor,63,1,13331,04-11-2024
Tx002284,Ac00373,503,06-03-2023,Credit,Fresno,D000384,M001,Online,26,Student,141,1,341,04-11-2024
Tx002285,Ac00167,104,18-09-2023,Debit,Oklahoma City,D000283,M098,Atm,36,Doctor,34,1,7045,04-11-2024
Tx002286,Ac00149,69,27-09-2023,Debit,Las Vegas,D000472,M003,Atm,30,Engineer,162,1,9282,04-11-2024
Tx002287,Ac00453,110,06-02-2023,Credit,San Diego,D000153,M033,Atm,56,Doctor,62,1,8639,04-11-2024
Tx002288,Ac00253,276,21-09-2023,Credit,Atlanta,D000241,M013,Branch,28,Engineer,14,1,4958,04-11-2024
Tx002289,Ac00149,336,14-08-2023,Debit,Colorado Springs,D000216,M043,Online,63,Doctor,121,4,9938,04-11-2024
Tx002290,Ac00359,252,09-11-2023,Debit,Mesa,D000657,M020,Atm,62,Doctor,102,1,11797,04-11-2024
Tx002291,Ac00050,334,03-04-2023,Debit,New York,D000440,M054,Branch,59,Engineer,200,1,7307,04-11-2024
Tx002292,Ac00054,52,11-08-2023,Debit,Raleigh,D000427,M046,Online,27,Student,87,1,3158,04-11-2024
Tx002293,Ac00388,1031,06-09-2023,Debit,San Diego,D000645,M060,Atm,25,Student,39,1,1942,04-11-2024
Tx002294,Ac00322,141,04-09-2023,Debit,Denver,D000119,M026,Online,46,Engineer,77,1,1020,04-11-2024
Tx002295,Ac00140,212,21-07-2023,Credit,Chicago,D000157,M064,Online,50,Doctor,205,1,12273,04-11-2024
Tx002296,Ac00138,61,13-11-2023,Debit,San Jose,D000599,M073,Branch,41,Engineer,20,2,7893,04-11-2024
Tx002297,Ac00408,308,30-01-2023,Debit,Las Vegas,D000008,M058,Atm,60,Retired,23,1,4151,04-11-2024
Tx002298,Ac00219,111,17-04-2023,Debit,Chicago,D000162,M079,Branch,21,Student,181,1,1204,04-11-2024
Tx002299,Ac00339,675,27-12-2023,Debit,Charlotte,D000420,M065,Atm,61,Retired,159,1,1893,04-11-2024
Tx002300,Ac00446,30,15-03-2023,Debit,San Antonio,D000132,M084,Atm,26,Student,38,1,1060,04-11-2024
Tx002301,Ac00038,302,19-07-2023,Debit,Tucson,D000006,M044,Online,67,Doctor,163,1,991,04-11-2024
Tx002302,Ac00387,295,27-06-2023,Debit,Omaha,D000652,M046,Branch,60,Retired,74,1,7376,04-11-2024
Tx002303,Ac00126,106,28-09-2023,Credit,Phoenix,D000498,M063,Atm,52,Engineer,164,1,9403,04-11-2024
Tx002304,Ac00155,382,17-04-2023,Debit,Seattle,D000306,M052,Online,36,Doctor,79,1,5799,04-11-2024
Tx002305,Ac00494,1143,20-11-2023,Credit,Houston,D000027,M058,Online,25,Student,71,1,1499,04-11-2024
Tx002306,Ac00202,6,15-03-2023,Debit,Fresno,D000082,M029,Branch,40,Engineer,33,1,5435,04-11-2024
Tx002307,Ac00489,209,04-12-2023,Debit,Virginia Beach,D000058,M091,Atm,48,Doctor,203,1,9101,04-11-2024
Tx002308,Ac00378,522,07-11-2023,Debit,Virginia Beach,D000495,M058,Atm,47,Engineer,34,1,4751,04-11-2024
Tx002309,Ac00255,588,16-11-2023,Debit,Charlotte,D000356,M068,Online,33,Engineer,134,1,8435,04-11-2024
Tx002310,Ac00331,147,09-01-2023,Debit,Albuquerque,D000534,M025,Online,20,Student,273,1,1570,04-11-2024
Tx002311,Ac00243,177,31-10-2023,Credit,San Diego,D000333,M022,Online,73,Retired,94,5,7132,04-11-2024
Tx002312,Ac00066,57,14-03-2023,Debit,Atlanta,D000370,M089,Online,27,Student,81,1,1101,04-11-2024
Tx002313,Ac00166,295,23-10-2023,Debit,Philadelphia,D000451,M087,Online,77,Retired,101,1,2272,04-11-2024
Tx002314,Ac00288,881,10-10-2023,Debit,El Paso,D000354,M015,Online,31,Engineer,59,1,2288,04-11-2024
Tx002315,Ac00005,163,31-08-2023,Debit,Indianapolis,D000401,M098,Branch,64,Retired,19,1,7105,04-11-2024
Tx002316,Ac00191,56,22-02-2023,Debit,Nashville,D000336,M089,Branch,31,Doctor,77,1,13266,04-11-2024
Tx002317,Ac00443,525,28-12-2023,Debit,El Paso,D000279,M039,Atm,39,Doctor,175,1,8293,04-11-2024
Tx002318,Ac00096,535,19-09-2023,Debit,San Diego,D000453,M023,Branch,23,Student,110,1,652,04-11-2024
Tx002319,Ac00225,57,12-05-2023,Debit,Raleigh,D000654,M088,Atm,45,Engineer,185,1,7978,04-11-2024
Tx002320,Ac00042,136,14-08-2023,Debit,Houston,D000489,M020,Branch,71,Retired,258,1,4710,04-11-2024
Tx002321,Ac00460,47,18-01-2023,Credit,Washington,D000545,M021,Branch,42,Doctor,178,1,6308,04-11-2024
Tx002322,Ac00378,124,03-07-2023,Credit,Albuquerque,D000652,M031,Branch,61,Doctor,220,1,7010,04-11-2024
Tx002323,Ac00322,803,25-10-2023,Debit,Chicago,D000050,M037,Atm,19,Student,175,1,1974,04-11-2024
Tx002324,Ac00328,193,28-08-2023,Debit,Charlotte,D000295,M100,Atm,64,Retired,109,1,2305,04-11-2024
Tx002325,Ac00337,542,06-04-2023,Credit,Indianapolis,D000336,M094,Branch,48,Engineer,161,1,6087,04-11-2024
Tx002326,Ac00003,20,28-06-2023,Debit,San Antonio,D000287,M088,Atm,77,Retired,86,1,3869,04-11-2024
Tx002327,Ac00146,36,02-01-2023,Credit,Nashville,D000662,M004,Branch,40,Doctor,133,1,11147,04-11-2024
Tx002328,Ac00004,273,17-08-2023,Debit,Fresno,D000626,M011,Branch,51,Retired,173,1,2202,04-11-2024
Tx002329,Ac00386,663,12-12-2023,Debit,Albuquerque,D000564,M076,Atm,67,Retired,147,1,5897,04-11-2024
Tx002330,Ac00187,344,12-12-2023,Debit,Charlotte,D000134,M058,Branch,57,Engineer,70,1,3279,04-11-2024
Tx002331,Ac00415,69,13-02-2023,Debit,Detroit,D000191,M042,Branch,69,Doctor,280,2,12072,04-11-2024
Tx002332,Ac00315,75,11-01-2023,Debit,Fresno,D000280,M096,Atm,77,Retired,266,1,1442,04-11-2024
Tx002333,Ac00297,415,14-08-2023,Debit,Mesa,D000698,M060,Branch,32,Doctor,74,1,7253,04-11-2024
Tx002334,Ac00304,87,03-04-2023,Debit,Fort Worth,D000514,M100,Branch,33,Doctor,166,1,8795,04-11-2024
Tx002335,Ac00016,1106,23-01-2023,Debit,Omaha,D000159,M047,Atm,34,Engineer,36,1,2636,04-11-2024
Tx002336,Ac00048,14,06-03-2023,Debit,Louisville,D000099,M027,Branch,45,Engineer,73,1,6949,04-11-2024
Tx002337,Ac00485,63,25-12-2023,Credit,Louisville,D000485,M014,Branch,23,Student,124,1,792,04-11-2024
Tx002338,Ac00064,606,26-12-2023,Debit,Louisville,D000326,M018,Branch,29,Doctor,42,1,9669,04-11-2024
Tx002339,Ac00081,4,22-06-2023,Debit,Baltimore,D000239,M033,Branch,27,Student,132,1,1382,04-11-2024
Tx002340,Ac00228,289,14-08-2023,Debit,Miami,D000202,M044,Online,66,Retired,96,1,4226,04-11-2024
Tx002341,Ac00204,339,28-08-2023,Debit,Virginia Beach,D000476,M026,Branch,18,Student,169,1,1138,04-11-2024
Tx002342,Ac00144,98,23-10-2023,Debit,Sacramento,D000038,M018,Branch,69,Doctor,156,1,7885,04-11-2024
Tx002343,Ac00420,1021,29-05-2023,Debit,Albuquerque,D000100,M046,Atm,20,Student,104,1,9427,04-11-2024
Tx002344,Ac00448,28,16-10-2023,Credit,Fort Worth,D000463,M015,Atm,54,Retired,26,1,3680,04-11-2024
Tx002345,Ac00363,284,10-03-2023,Debit,Memphis,D000247,M074,Atm,51,Retired,189,1,3480,04-11-2024
Tx002346,Ac00396,76,24-05-2023,Debit,Los Angeles,D000275,M055,Branch,22,Student,69,1,665,04-11-2024
Tx002347,Ac00456,335,10-01-2023,Credit,Denver,D000673,M097,Branch,69,Doctor,292,1,624,04-11-2024
Tx002348,Ac00363,585,20-11-2023,Debit,Denver,D000697,M010,Atm,74,Retired,76,1,3255,04-11-2024
Tx002349,Ac00326,432,25-08-2023,Debit,Las Vegas,D000023,M008,Branch,18,Student,162,1,679,04-11-2024
Tx002350,Ac00500,135,19-05-2023,Debit,San Jose,D000219,M026,Online,59,Doctor,165,1,14852,04-11-2024
Tx002351,Ac00076,62,09-10-2023,Debit,Sacramento,D000125,M085,Atm,26,Student,86,1,5705,04-11-2024
Tx002352,Ac00063,12,10-02-2023,Debit,Fresno,D000213,M092,Branch,25,Student,22,1,1847,04-11-2024
Tx002353,Ac00376,213,06-02-2023,Debit,San Francisco,D000441,M076,Branch,25,Student,63,1,678,04-11-2024
Tx002354,Ac00392,35,23-02-2023,Debit,Columbus,D000434,M056,Branch,31,Engineer,72,1,2810,04-11-2024
Tx002355,Ac00282,959,16-10-2023,Debit,Miami,D000120,M004,Branch,67,Doctor,36,1,10631,04-11-2024
Tx002356,Ac00238,336,10-01-2023,Debit,Tucson,D000558,M062,Online,24,Student,142,1,1189,04-11-2024
Tx002357,Ac00130,424,06-11-2023,Debit,San Diego,D000042,M086,Atm,43,Doctor,75,1,8374,04-11-2024
Tx002358,Ac00194,361,30-01-2023,Credit,Milwaukee,D000444,M095,Online,72,Retired,71,3,4973,04-11-2024
Tx002359,Ac00132,221,02-03-2023,Debit,Louisville,D000297,M089,Branch,42,Engineer,31,1,4298,04-11-2024
Tx002360,Ac00071,717,29-12-2023,Credit,San Diego,D000035,M020,Online,22,Student,138,1,515,04-11-2024
Tx002361,Ac00457,406,02-01-2023,Debit,Houston,D000109,M004,Atm,42,Doctor,106,1,10502,04-11-2024
Tx002362,Ac00153,428,03-08-2023,Debit,Phoenix,D000529,M066,Atm,47,Engineer,29,1,3293,04-11-2024
Tx002363,Ac00003,417,10-05-2023,Credit,Baltimore,D000495,M091,Online,26,Student,67,1,9701,04-11-2024
Tx002364,Ac00327,22,06-03-2023,Debit,Phoenix,D000216,M084,Atm,28,Student,30,1,1052,04-11-2024
Tx002365,Ac00362,718,10-04-2023,Credit,Sacramento,D000030,M020,Online,42,Engineer,168,1,8375,04-11-2024
Tx002366,Ac00195,394,08-12-2023,Debit,San Diego,D000034,M087,Atm,55,Doctor,141,1,10136,04-11-2024
Tx002367,Ac00010,282,18-09-2023,Debit,Denver,D000312,M069,Branch,25,Student,269,1,226,04-11-2024
Tx002368,Ac00032,240,12-01-2023,Debit,Tucson,D000001,M047,Atm,70,Retired,50,1,1478,04-11-2024
Tx002369,Ac00202,238,26-01-2023,Debit,Nashville,D000111,M047,Branch,26,Student,16,1,8932,04-11-2024
Tx002370,Ac00262,459,22-09-2023,Credit,Kansas City,D000610,M016,Online,64,Retired,109,1,1006,04-11-2024
Tx002371,Ac00158,196,26-01-2023,Debit,Oklahoma City,D000342,M016,Branch,41,Engineer,65,1,7517,04-11-2024
Tx002372,Ac00465,21,22-12-2023,Debit,Virginia Beach,D000174,M094,Atm,23,Student,103,4,319,04-11-2024
Tx002373,Ac00260,95,11-09-2023,Debit,Denver,D000287,M077,Online,20,Student,60,3,967,04-11-2024
Tx002374,Ac00130,345,16-10-2023,Debit,Houston,D000608,M090,Branch,58,Retired,25,1,7447,04-11-2024
Tx002375,Ac00500,130,28-08-2023,Credit,San Jose,D000179,M070,Atm,23,Student,124,1,620,04-11-2024
Tx002376,Ac00384,17,06-07-2023,Debit,Houston,D000078,M017,Atm,21,Student,220,1,708,04-11-2024
Tx002377,Ac00027,277,24-07-2023,Credit,Denver,D000561,M042,Atm,46,Doctor,227,1,8586,04-11-2024
Tx002378,Ac00176,13,13-11-2023,Debit,Charlotte,D000387,M014,Branch,51,Doctor,42,1,6076,04-11-2024
Tx002379,Ac00150,199,14-06-2023,Debit,Memphis,D000535,M081,Atm,22,Student,185,1,794,04-11-2024
Tx002380,Ac00443,685,30-01-2023,Debit,Fort Worth,D000075,M035,Branch,29,Doctor,76,1,6259,04-11-2024
Tx002381,Ac00098,1174,31-07-2023,Credit,Virginia Beach,D000639,M086,Online,61,Doctor,61,1,10456,04-11-2024
Tx002382,Ac00452,46,25-09-2023,Debit,Nashville,D000622,M087,Atm,26,Student,23,1,545,04-11-2024
Tx002383,Ac00119,762,19-06-2023,Debit,Columbus,D000191,M075,Atm,19,Student,27,1,151,04-11-2024
Tx002384,Ac00342,331,11-09-2023,Debit,Miami,D000621,M051,Atm,42,Engineer,122,1,845,04-11-2024
Tx002385,Ac00190,603,30-05-2023,Debit,Baltimore,D000333,M003,Branch,60,Retired,173,1,7418,04-11-2024
Tx002386,Ac00075,64,20-03-2023,Credit,Indianapolis,D000013,M097,Branch,57,Doctor,222,1,1029,04-11-2024
Tx002387,Ac00450,57,10-08-2023,Debit,Kansas City,D000238,M062,Online,28,Student,86,1,900,04-11-2024
Tx002388,Ac00300,95,13-02-2023,Credit,New York,D000543,M036,Atm,28,Student,144,1,587,04-11-2024
Tx002389,Ac00183,156,15-05-2023,Credit,Austin,D000033,M014,Branch,19,Student,64,1,130,04-11-2024
Tx002390,Ac00079,301,24-04-2023,Credit,Denver,D000375,M050,Online,47,Doctor,104,1,10549,04-11-2024
Tx002391,Ac00004,136,04-07-2023,Debit,Nashville,D000405,M055,Online,74,Retired,65,1,4385,04-11-2024
Tx002392,Ac00063,4,30-10-2023,Debit,Philadelphia,D000441,M084,Atm,26,Student,63,1,1430,04-11-2024
Tx002393,Ac00345,429,12-06-2023,Debit,Seattle,D000199,M090,Online,29,Engineer,107,1,5020,04-11-2024
Tx002394,Ac00177,139,12-06-2023,Credit,Austin,D000022,M028,Branch,60,Engineer,93,1,8275,04-11-2024
Tx002395,Ac00165,33,03-01-2023,Debit,Washington,D000376,M019,Branch,21,Student,28,1,936,04-11-2024
Tx002396,Ac00097,76,10-08-2023,Debit,Sacramento,D000132,M005,Online,30,Doctor,80,1,11584,04-11-2024
Tx002397,Ac00241,25,27-02-2023,Debit,Oklahoma City,D000422,M090,Atm,19,Student,25,1,1642,04-11-2024
Tx002398,Ac00308,331,07-03-2023,Debit,Kansas City,D000005,M041,Atm,36,Engineer,28,1,6481,04-11-2024
Tx002399,Ac00308,154,06-03-2023,Debit,Denver,D000438,M099,Online,37,Doctor,16,1,5620,04-11-2024
Tx002400,Ac00088,218,08-11-2023,Debit,Omaha,D000512,M039,Online,27,Student,120,1,1661,04-11-2024
